"","GEOID","ALAND10","AWATER10","TotPop","ai","area_mn","cohesion","division","ed","frac_mn","lpi","lsi","mesh","pafrac","para_mn","pd","pladj","shape_mn","split","ta","COUNT","AREA","Name","Date","Year","MeanF","StdDevF","MinF","MaxF","Water","P_Ice","Dev_OpenSpace","Dev_LowIntensity","Dev_MedIntensity","Dev_HighIntensity","BareRock","Dec_Forest","Evgn_Forest","Mix_Forest","Scrub","Grassland","Pasture","Crops","Wood_wetland","Herb_wetland"
"347",110010089042,174363,0,905,93.032179506693,0.00807645161289733,95.3940829962363,0.993082390731765,0,1.18104210979466,2.78467867556017,25.5706214689266,0.0311753129847598,1.13042518639631,1.20424237925172,12381.6751208302,99.8141371775065,1.16576919678578,144.558612842149,4.50665999999671,46536,16752.96,"LC08_CU_027009_20180708_20190614_C01_V01","2018-07-08",2018,106.563692946058,2.69709968706974,101.57,111.83,NA,NA,0.231481481481481,8.33333333333333,63.6574074074074,27.7777777777778,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"348",110010090001,1184108,30647,2373,97.6489734361903,0.0381532601503757,99.4788899536295,0.887978676304499,0,1.22536758423655,23.3303371073484,28.8829473684211,5.68439167810739,1.17970138380061,1.65603946758572,2621.00799789754,99.9497617544322,1.1908239623642,8.92687184020626,50.7438359999997,1010504,363781.44,"LC08_CU_027009_20180708_20190614_C01_V01","2018-07-08",2018,98.7788979591838,7.80487604894161,83.03,112.73,1.30404941660947,NA,38.1949210706932,18.8743994509266,18.0851063829787,7.92724776938916,NA,7.65271105010295,0.274536719286205,0.102951269732327,NA,1.02951269732327,NA,0.720658888126287,5.28483184625944,0.549073438572409
"349",110010090002,241121,0,1425,96.6011247804724,0.0326075421686738,98.7545042415767,0.957981682655905,0,1.14472576246986,13.2857133355946,23.780505952381,0.682316799217842,1.18406860501347,1.08537199517271,3066.77514921902,99.9179580098875,1.26545859829514,23.7991443543736,16.2385559999995,155856,56108.16,"LC08_CU_027009_20180708_20190614_C01_V01","2018-07-08",2018,103.631362229102,2.06736141778274,97.0700000000001,107.87,NA,NA,14.3939393939394,35.1515151515151,41.3636363636364,8.93939393939394,NA,0.151515151515152,NA,NA,NA,NA,NA,NA,NA,NA
"350",110010091021,250738,453,809,95.2843314567703,0.019191305509182,97.7214920646581,0.985067233381472,0,1.14256511198535,4.97648142000864,27.5809018567639,0.171660992477812,1.18168009841673,0.932508913341509,5210.69293343048,99.9399488331153,1.24620664741019,66.9668270820806,11.495592,172136,61968.96,"LC08_CU_027009_20180708_20190614_C01_V01","2018-07-08",2018,102.707993920973,2.20999715538102,97.2500000000001,108.41,NA,NA,5.84415584415584,41.2337662337662,46.1038961038961,4.22077922077922,0.324675324675325,NA,NA,NA,NA,2.27272727272727,NA,NA,NA,NA
"351",110010091022,1436205,0,2914,95.1440749594769,0.0174578038067349,97.8223156300834,0.992197017190193,0,1.14481594490497,5.00704480495954,49.3470411233701,0.279120810208927,1.17661023351285,1.03889636990755,5728.09736591391,99.9443102393231,1.22818881445072,128.156119829347,35.7710399999998,347372,125053.92,"LC08_CU_027009_20180708_20190614_C01_V01","2018-07-08",2018,107.902547660312,3.22823413717213,99.23,119.39,NA,NA,5.61827956989247,12.7688172043011,41.8548387096774,39.3010752688172,0.0806451612903226,0.161290322580645,NA,NA,NA,0.10752688172043,NA,0.10752688172043,NA,NA
"352",110010091023,148559,0,1098,94.7123801634184,0.0152565947046888,97.1496640722149,0.984982154507838,0,1.13605228045854,7.5147897713893,25.0492880613363,0.112498500367675,1.16814984168927,0.960521305148052,6554.542605059,99.9192101906944,1.23613408270146,66.5874476150319,7.49098800000218,74259,26733.24,"LC08_CU_027009_20180708_20190614_C01_V01","2018-07-08",2018,103.937559808613,1.20108055417097,100.85,107.15,NA,NA,1.96078431372549,29.9019607843137,65.6862745098039,2.45098039215686,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"353",110010092011,640834,0,3213,96.7827787588423,0.0314228510638298,98.7655733618926,0.922961565187293,0,1.17101581112826,25.922455131582,28.608493310064,2.04796910476046,1.17898407702259,1.05009111993027,3182.39741508077,99.9446267274396,1.23894463224227,12.9805337093253,26.583732,361432,130115.52,"LC08_CU_027009_20180708_20190614_C01_V01","2018-07-08",2018,100.716265984655,2.91155569925307,93.2900000000001,107.87,NA,NA,23.2843137254902,28.7581699346405,38.8071895424837,5.22875816993464,0.408496732026144,1.30718954248366,NA,0.490196078431373,NA,1.7156862745098,NA,NA,NA,NA
"354",110010092031,366708,0,1471,96.0073437834952,0.0226219603960392,98.4024531926815,0.961539703009646,0,1.13477121520261,15.1067612387507,25.5821862348178,0.527248673093426,1.14443462833795,0.957148838187518,4420.48338204627,99.9435259907081,1.19841732244243,26.0008392616107,13.7089079999997,266407,95906.52,"LC08_CU_027009_20180708_20190614_C01_V01","2018-07-08",2018,98.8345454545455,2.26046837070978,93.4700000000001,106.07,NA,NA,39.5588235294118,23.9705882352941,34.4117647058824,2.05882352941176,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"355",110010092032,220636,0,1560,95.7640607047446,0.0197064776579407,98.249161620843,0.958512408186699,0,1.13322933747704,16.192746802378,26.1860854987427,0.530605721446731,1.14508155904866,1.00594645803353,5074.47356832464,99.9524728116526,1.20459910313494,24.1035923343082,12.7895040000035,127559,45921.24,"LC08_CU_027009_20180708_20190614_C01_V01","2018-07-08",2018,102.812424242424,2.41486657802881,95.9900000000001,108.41,NA,NA,31.6614420062696,16.3009404388715,44.3573667711599,7.68025078369906,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"356",110010092041,123467,0,926,93.7591041514931,0.00995690322580012,95.9728193449883,0.98778246613293,0,1.1742172429207,3.78793769276624,18.2607913669065,0.0339400158618865,1.1315087407569,1.16313041758962,10043.2833113093,99.7509322743343,1.20102566139602,81.8495787186065,2.77797599999823,47318,17034.48,"LC08_CU_027009_20180708_20190614_C01_V01","2018-07-08",2018,103.563448275862,2.05860400961608,99.4100000000001,108.41,NA,NA,10.0334448160535,18.3946488294314,62.2073578595318,8.02675585284281,0.668896321070234,NA,NA,NA,NA,0.668896321070234,NA,NA,NA,NA
"357",110010092042,179610,0,1969,94.33893942582,0.0113539569230774,97.3259994450408,0.951890594215471,0,1.19077450099941,19.6583447966361,19.0483619344774,0.177525439283527,1.15682327205623,1.22852801996398,8807.50214903013,99.9043925037505,1.19110499241163,20.7859561699593,3.69003600000016,62347,22444.92,"LC08_CU_027009_20180708_20190614_C01_V01","2018-07-08",2018,107.471265822785,2.56251731722397,103.37,113.63,NA,NA,NA,9.6,55.2,34.1333333333333,0.533333333333333,NA,NA,NA,NA,0.533333333333333,NA,NA,NA,NA
"358",110010093011,229856,0,597,95.2341638787157,0.0188385563909707,97.8337360014108,0.981104377225081,0,1.18004133162876,6.28131076563503,22.72647702407,0.142030535819944,1.18988847484081,1.10773166463694,5308.2623702488,99.8633477535428,1.25759013158856,52.9223096751975,7.51658399999733,194254,69931.44,"LC08_CU_027009_20180708_20190614_C01_V01","2018-07-08",2018,99.1278378378379,1.87309823664504,93.83,102.83,NA,NA,8.99470899470899,59.2592592592593,30.6878306878307,1.05820105820106,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"359",110010093012,368893,0,1165,95.4577005016837,0.0207844752475208,98.1693251025213,0.980888654915598,0,1.18266921991986,5.64652215667444,25.4796296296296,0.200595735821062,1.19806529913624,1.19747257509093,4811.28336458378,99.8953583706112,1.26091169952986,52.3249407921658,10.496159999998,265396,95542.56,"LC08_CU_027009_20180708_20190614_C01_V01","2018-07-08",2018,100.462941176471,2.78578939500114,90.59,104.99,NA,NA,7.36677115987461,36.9905956112853,46.7084639498433,7.52351097178683,0.470219435736677,NA,NA,NA,NA,0.940438871473354,NA,NA,NA,NA
"360",110010093013,300277,0,770,95.4329157494388,0.0216324350649287,98.0002968273171,0.985279684491194,0,1.17028171152877,5.40503302670503,28.7362366474938,0.19615674193778,1.20006659468515,1.03542585565673,4622.6880931275,99.8867784248818,1.27580385458833,67.9333265242698,13.3255799999961,231568,83364.48,"LC08_CU_027009_20180708_20190614_C01_V01","2018-07-08",2018,100.299357326478,2.85907144617966,95.2700000000001,107.87,NA,NA,9.67261904761905,52.3809523809524,33.1845238095238,4.76190476190476,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"361",110010093014,202375,0,980,96.0781274554758,0.0288923586206905,99.035372382118,0.916125457521459,0,1.21035696026393,22.086068813804,19.8787564766839,0.702766674526539,1.21024874519608,1.15990059359996,3461.12275957933,99.8555768479955,1.27317832966355,11.922568761026,8.37878400000025,213490,76856.4,"LC08_CU_027009_20180708_20190614_C01_V01","2018-07-08",2018,95.6300000000001,2.20639113306347,88.43,101.03,NA,NA,20.7282913165266,63.8655462184874,12.8851540616246,0.560224089635854,NA,1.96078431372549,NA,NA,NA,NA,NA,NA,NA,NA
"362",110010093021,403356,0,1565,94.8466375901795,0.0164245467625895,97.4051010866858,0.989071047290979,0,1.15381787374338,4.15661415708722,29.9467613132209,0.124754650910636,1.18209388184449,1.00181641800899,6088.44806772822,99.9404106009208,1.2456180891611,91.5000756819602,11.4150599999997,210941,75938.76,"LC08_CU_027009_20180708_20190614_C01_V01","2018-07-08",2018,103.654527559055,3.64096536243373,95.4500000000001,110.57,NA,NA,4.76190476190476,24.1666666666667,54.6428571428571,16.1904761904762,0.238095238095238,NA,NA,NA,NA,NA,NA,NA,NA,NA
"363",110010094001,432772,0,794,96.8095025304105,0.0284284975609647,99.0280785232091,0.839652827233734,0,1.15627811506408,39.197699594464,26.632298136646,3.73791195211257,1.17137479876517,1.11118639363253,3517.5970796751,99.9542613933432,1.21921829065997,6.23646792611476,23.311367999991,455088,163831.68,"LC08_CU_027009_20180708_20190614_C01_V01","2018-07-08",2018,97.594918032787,5.20622099825634,86.6300000000001,105.17,NA,NA,13.0102040816327,54.8469387755102,24.4047619047619,2.29591836734694,NA,4.50680272108844,NA,0.595238095238095,NA,NA,0.340136054421769,NA,NA,NA
"364",110010094002,452214,0,1629,95.3049934868212,0.0199420693069369,97.8717930045566,0.992118547345636,0,1.15134064225009,4.28980179718581,39.4173276388041,0.190493039788079,1.18633289826875,1.07087915476972,5014.52474469209,99.9164731582566,1.25289759483269,126.880163321957,24.1697880000076,292449,105281.64,"LC08_CU_027009_20180708_20190614_C01_V01","2018-07-08",2018,101.069861591696,2.05581020850473,92.39,107.87,NA,NA,7.44186046511628,46.2790697674419,41.6279069767442,2.94573643410853,0.155038759689922,NA,NA,NA,NA,0.310077519379845,0.155038759689922,1.08527131782946,NA,NA
"365",110010094003,478569,0,1800,96.5164809280551,0.0311890700636943,98.7095067641805,0.949021038998371,0,1.15506818179042,19.4974231541182,29.6818181818182,1.24813931336651,1.19761580772963,1.00072337954451,3206.25141422236,99.9499569889277,1.26693368724955,19.6159352868733,24.48342,364420,131191.2,"LC08_CU_027009_20180708_20190614_C01_V01","2018-07-08",2018,99.3569000000001,2.76140314010292,91.1300000000001,104.63,NA,NA,17.5490196078431,46.1764705882353,31.6666666666667,1.37254901960784,NA,2.35294117647059,NA,0.490196078431373,NA,NA,0.392156862745098,NA,NA,NA
"366",110010094004,227119,0,912,95.3646345720542,0.0178682264150978,98.0065644677059,0.978853000387028,0,1.1565358566704,9.12371068704225,26.9902135231317,0.240318563825789,1.16395830965805,1.17079402864222,5596.5263522464,99.9247663392132,1.21329753241636,47.2880322647079,11.3641920000022,182689,65768.04,"LC08_CU_027009_20180708_20190614_C01_V01","2018-07-08",2018,99.6796989966556,2.29332052635687,92.39,104.45,NA,NA,9.23913043478261,46.5579710144928,39.6739130434783,1.44927536231884,0.36231884057971,NA,NA,NA,NA,0.181159420289855,NA,2.53623188405797,NA,NA
"367",110010095011,552301,0,3106,97.8357415912316,0.056187494252857,99.4567189639806,0.794909509976712,0,1.18143966442178,43.8968707398382,24.9032112166441,9.0229167311978,1.18608038832391,1.13223719359997,1779.75546569093,99.946995475999,1.25942387231241,4.87589648786958,43.994807999987,683568,246084.48,"LC08_CU_027009_20180708_20190614_C01_V01","2018-07-08",2018,95.3024207492796,6.40850342977509,82.1300000000001,106.43,NA,NA,23.7969676994067,26.6315095583388,33.9485827290705,7.44891232696111,0.0659195781147001,8.10810810810811,NA,NA,NA,NA,NA,NA,NA,NA
"368",110010095012,154823,0,447,96.3585238180618,0.031850965250973,98.284583460654,0.969751533461256,0,1.1443540095656,11.0726598298058,18.384133611691,0.249531699864778,1.17940404021547,0.756117730236634,3139.62227555867,99.8914243359091,1.25184257611486,33.0595271240984,8.249400000002,120284,43302.24,"LC08_CU_027009_20180708_20190614_C01_V01","2018-07-08",2018,98.0472641509435,3.52199238987659,90.59,103.91,NA,NA,30,40.9375,26.5625,1.25,0.3125,0.9375,NA,NA,NA,NA,NA,NA,NA,NA
"369",110010095013,887244,0,3815,97.2379921712171,0.0405677389984784,99.3012808874663,0.928938743242813,0,1.14093423861722,15.8823212566404,34.6246923707957,3.7995231734448,1.18327140378157,1.05125105899798,2465.01290110722,99.9584725087315,1.2332935676752,14.0723658099229,53.4682799999946,757994,272877.84,"LC08_CU_027009_20180708_20190614_C01_V01","2018-07-08",2018,98.699935602576,3.57084612898407,86.2700000000001,105.89,NA,NA,24.2592592592593,31.9907407407407,32.1759259259259,6.94444444444444,0.0462962962962963,3.56481481481481,NA,0.277777777777778,NA,0.740740740740741,NA,NA,NA,NA
"370",110010095031,669412,746,1533,96.9795588135564,0.0320546423562361,99.3237605142216,0.783921333404976,0,1.15008710840315,45.774974010018,25.0294855708908,4.93846928188183,1.17510688735219,1.00769379524091,3119.6729287652,99.9585478077886,1.2282167164194,4.62794414533391,22.8549599999963,597388,215059.68,"LC08_CU_027009_20180708_20190614_C01_V01","2018-07-08",2018,96.3280219780221,4.26767728773853,84.83,104.99,NA,NA,28.3094098883573,36.2838915470494,26.7145135566188,0.717703349282297,0.398724082934609,3.98724082934609,NA,3.34928229665072,NA,NA,0.0797448165869219,0.159489633173844,NA,NA
"371",110010095032,526150,0,778,96.651372529007,0.0321940441988962,99.1403968866801,0.931304816202815,0,1.16615267829342,19.509373580989,27.8993788819876,1.60118086719453,1.19672472908591,1.1082353577348,3106.16458690917,99.9365202207881,1.24217206322355,14.557061277431,23.3084880000009,553876,199395.36,"LC08_CU_027009_20180708_20190614_C01_V01","2018-07-08",2018,94.8004953560372,2.7354226581249,88.0700000000001,100.67,NA,NA,26.3099219620959,44.8160535117057,21.9620958751394,0.780379041248606,NA,2.45261984392419,NA,3.67892976588629,NA,NA,NA,NA,NA,NA
"372",110010095033,227307,0,871,96.7023772297684,0.032049959390853,98.586434327135,0.91759537955156,0,1.1495069468614,26.0667276754787,20.4894514767932,1.04057950716251,1.20064067507581,1.03407114527386,3120.12875837028,99.8691283802665,1.28031471248164,12.1352418657847,12.6276839999961,248306,89390.16,"LC08_CU_027009_20180708_20190614_C01_V01","2018-07-08",2018,95.3980655737706,3.72081403740487,85.3700000000001,99.9500000000001,NA,NA,12.1621621621622,47.5225225225225,33.3333333333333,0.900900900900901,NA,5.63063063063063,NA,NA,NA,0.45045045045045,NA,NA,NA,NA
"373",110010095041,471303,0,1810,95.3767732563951,0.0202833823088561,98.0841319052575,0.980532520307554,0,1.1729092605755,6.93469502881806,29.2738386308068,0.263375844238919,1.1943300779747,1.09193725508858,4930.14421743352,99.8788658606874,1.25419295913195,51.3677176397934,13.529016000007,243660,87717.6,"LC08_CU_027009_20180708_20190614_C01_V01","2018-07-08",2018,101.431538461539,3.66094189714734,88.9700000000001,108.05,NA,NA,8.49753694581281,31.1576354679803,44.5812807881773,15.0246305418719,0.492610837438424,NA,NA,NA,NA,0.246305418719212,NA,NA,NA,NA
"374",110010095042,555041,0,1614,95.858847776874,0.0217478848920797,98.3618648117916,0.970610894795306,0,1.14264703286098,9.02025699348585,27.7901234567901,0.444209859565668,1.18208394223681,1.06740809488496,4598.14830252383,99.8864043111677,1.23664925489216,34.0262145796901,15.1147799999954,351861,126669.96,"LC08_CU_027009_20180708_20190614_C01_V01","2018-07-08",2018,100.976980854197,2.85497777547444,93.83,109.67,NA,NA,10.8108108108108,40.4324324324324,40.6486486486487,4.54054054054054,3.24324324324324,NA,NA,NA,0.108108108108108,0.108108108108108,0.108108108108108,NA,NA,NA
"375",110010095051,173270,0,1087,95.0195528928988,0.0145088275862174,97.3412568640413,0.978931385885367,0,1.19859170112597,6.77637395545162,19.5773333333333,0.106376949605074,1.15290408763064,1.19568207180347,6892.35566456067,99.8688807904723,1.20349428897793,47.4639667592314,5.04907200000367,108523,39068.28,"LC08_CU_027009_20180708_20190614_C01_V01","2018-07-08",2018,100.618347826087,1.39959440814461,98.1500000000001,105.35,NA,NA,8.03324099722992,40.7202216066482,48.7534626038781,2.49307479224377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"376",110010095052,483885,0,850,95.9359480342493,0.0225539253112054,98.1727302728144,0.974277417085262,0,1.15110112479137,13.5981150570252,32.5279742765273,0.559259986170956,1.17682503919215,1.06393974706109,4433.81799931372,99.9536206950159,1.23678296385853,38.8763447012565,21.7419840000021,269077,96867.72,"LC08_CU_027009_20180708_20190614_C01_V01","2018-07-08",2018,100.815237315876,2.85543302696066,94.3700000000001,108.05,NA,NA,12.4545454545455,41.8181818181818,36.5454545454545,6.90909090909091,NA,1.81818181818182,NA,NA,0.454545454545455,NA,NA,NA,NA,NA
"377",110010095053,383551,0,1784,95.9918854349102,0.0205290568421015,98.2189138936733,0.953307230895385,0,1.1464672530567,19.3183433350746,30.4419551934827,0.910630585510566,1.15570987062263,1.03153319345223,4871.14438666845,99.9367359299987,1.20953618811153,21.4165923156005,19.5026039999964,286073,102986.28,"LC08_CU_027009_20180708_20190614_C01_V01","2018-07-08",2018,100.163818181818,3.30477285922736,89.33,106.07,NA,NA,8.33333333333333,34.4444444444444,46.9444444444444,7.22222222222222,0.0925925925925926,2.22222222222222,NA,0.277777777777778,0.462962962962963,NA,NA,NA,NA,NA
"378",110010095071,294693,0,1991,94.233375413062,0.0116368922155689,96.4848908404269,0.990947167870547,0,1.16767875981064,6.2613173774713,27.7204301075269,0.0703716835997018,1.1295110637339,1.09885120415015,8593.35964856761,99.9028225737011,1.18169213442417,110.462669107336,7.773444,113134,40728.24,"LC08_CU_027009_20180708_20190614_C01_V01","2018-07-08",2018,102.779448818898,2.08730875849613,99.23,112.01,NA,NA,2.53333333333333,28.6666666666667,63.6,5.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"379",110010095081,465009,0,839,97.7908110672422,0.0406517532467459,99.3762935200463,0.756727556301488,0,1.16472786862257,48.0843783993598,23.5433186490455,9.13785305013948,1.16116408394277,1.19528022809636,2459.9185032199,99.9496009009084,1.19837526523814,4.11061764660572,37.5622199999932,383168,137940.48,"LC08_CU_027009_20180708_20190614_C01_V01","2018-07-08",2018,98.9895057660627,5.15467198953398,84.29,108.59,NA,NA,13.6842105263158,19.7744360902256,41.203007518797,13.4586466165414,0.300751879699248,10.0751879699248,NA,0.676691729323308,NA,0.225563909774436,0.601503759398496,NA,NA,NA
"380",110010095082,249822,0,1717,93.8659951328525,0.00980481600000905,96.2234978071261,0.987694268824361,0,1.17131715904127,7.25080409464084,23.5453315290934,0.0603277149613563,1.12087992424691,1.15832333880608,10199.0695184803,99.9298410645345,1.1709699277507,81.2629485990779,4.90240800000452,95069,34224.84,"LC08_CU_027009_20180708_20190614_C01_V01","2018-07-08",2018,102.179784615385,1.7931857340842,98.33,110.21,NA,NA,7.25490196078431,28.6274509803922,63.3333333333333,0.588235294117647,NA,NA,NA,0.196078431372549,NA,NA,NA,NA,NA,NA
"381",110010095083,229364,28,1198,96.3711307257739,0.0194334379747031,98.0865269026605,0.918172074862915,0,1.18659859350991,20.5493649989682,17.7121212121212,0.628128173561327,1.12993161718347,1.06091770784544,5145.76989054496,99.8557279650338,1.20370232808897,12.2207669120867,7.67620800000771,127997,46078.92,"LC08_CU_027009_20180708_20190614_C01_V01","2018-07-08",2018,100.624713375796,3.61945878087676,92.03,110.93,NA,NA,15.5448717948718,28.2051282051282,52.2435897435897,2.08333333333333,NA,1.12179487179487,NA,0.801282051282051,NA,NA,NA,NA,NA,NA
"382",110010095091,178404,0,1299,95.1127223925666,0.0172432783964365,97.1507617456072,0.988365855468142,0,1.13522116027668,6.03500385935219,23.6034482758621,0.0900742460871748,1.16383949739393,0.903796180248869,5799.36121779869,99.9224060489013,1.22190086944694,85.9538917762019,7.742232,100506,36182.16,"LC08_CU_027009_20180708_20190614_C01_V01","2018-07-08",2018,100.067261410788,1.55228137555009,94.1900000000001,102.47,NA,NA,7.08333333333333,23.5416666666667,67.9166666666667,0.625,NA,NA,NA,0.833333333333333,NA,NA,NA,NA,NA,NA
"383",110010095092,212663,0,998,94.8847731510255,0.0151496116910227,97.0787359251093,0.987137287471734,0,1.15655541105916,6.43882643594908,23.913140311804,0.0933403829462118,1.1614955088125,0.97294149307176,6600.82925156805,99.8894258387606,1.21144002521359,77.74409929496,7.25666399999988,121680,43804.8,"LC08_CU_027009_20180708_20190614_C01_V01","2018-07-08",2018,101.050425531915,1.42835737841921,97.7900000000001,104.63,NA,NA,4.88888888888889,28.2222222222222,64.6666666666667,0.666666666666667,1.33333333333333,NA,NA,NA,NA,NA,0.222222222222222,NA,NA,NA
"384",110010095093,249100,0,1115,95.2639322045363,0.014360607692299,98.0834300645722,0.940823611504816,0,1.18398705397711,19.8567234405658,22.5203073545554,0.441900627909736,1.15911092313878,1.29328887696634,6963.49361689101,99.8662864609977,1.1816196380942,16.8986317926681,7.46751599999547,96934,34896.24,"LC08_CU_027009_20180708_20190614_C01_V01","2018-07-08",2018,102.854444444445,2.23441530712307,96.1700000000001,107.69,NA,NA,5.175983436853,14.2857142857143,61.2836438923395,18.6335403726708,NA,NA,NA,NA,NA,0.62111801242236,NA,NA,NA,NA
"385",110010096011,1884954,198779,2352,97.6209122076491,0.0548154978490367,99.6416000519103,0.907936467809018,0,1.161134921317,22.4319320043057,47.9120851279453,12.9039218529688,1.19035292873498,1.16549861771918,1824.30159214101,99.9750053834812,1.24324226464874,10.8620642310957,140.163227999987,1783321,641995.56,"LC08_CU_027009_20180708_20190614_C01_V01","2018-07-08",2018,94.8198174442191,8.64974256471347,81.4100000000001,110.93,6.94444444444444,NA,16.6666666666667,23.2421875,23.1987847222222,4.38368055555556,0.520833333333333,2.25694444444444,NA,2.77777777777778,0.217013888888889,1.47569444444444,0.78125,1.51909722222222,11.6970486111111,4.31857638888889
"386",110010096021,472464,0,2032,96.8552745152699,0.0307307628865865,99.1666074150608,0.917126217065215,0,1.18003815583911,22.0521160836852,28.1082802547771,2.22333420212713,1.17418884555537,1.28332418179258,3254.06825626344,99.9184381141395,1.21728534205804,12.0665422113881,26.8279559999901,174766,62915.76,"LC08_CU_027009_20180708_20190614_C01_V01","2018-07-08",2018,105.618955223881,2.76699017362103,94.73,111.29,NA,NA,14.7058823529412,27.9411764705882,27.859477124183,24.1013071895425,0.163398692810458,2.12418300653595,NA,1.7156862745098,0.65359477124183,0.0816993464052288,NA,0.65359477124183,NA,NA
"387",110010096022,587813,319863,1761,97.0644545834361,0.0406952307692432,99.5294371497907,0.898422085522362,0,1.16845673437604,26.3199038033046,33.1876138433515,4.40656329099386,1.1922050228415,1.20862447766755,2457.29040257903,99.9674286397426,1.22620069648602,9.84465968948537,43.3811160000132,690342,248523.12,"LC08_CU_027009_20180708_20190614_C01_V01","2018-07-08",2018,97.8503756708409,7.86440587174291,84.29,111.11,7.68858800773694,NA,21.7601547388781,27.0793036750484,20.357833655706,18.4235976789168,0.0967117988394584,0.725338491295938,NA,1.88588007736944,0.386847195357834,0.0967117988394584,NA,0.580270793036751,0.676982591876209,0.241779497098646
"388",110010096031,262218,0,2048,96.4390233954106,0.0245054411085641,98.7408753550308,0.880908135714437,0,1.12431775280566,32.0604859777571,20.2937384898711,1.26366662270663,1.16597835787865,0.95644524094935,4080.72638060175,99.8958708340632,1.2203008010718,8.3968792158813,10.6108560000082,202456,72884.16,"LC08_CU_027009_20180708_20190614_C01_V01","2018-07-08",2018,101.966213017752,4.08420651855897,90.7700000000001,108.59,NA,NA,10.2083333333333,31.875,48.125,6.04166666666667,0.208333333333333,2.70833333333333,NA,NA,NA,NA,0.416666666666667,0.416666666666667,NA,NA
"389",110010096032,195892,0,844,94.925634295713,0.0121538650306753,96.9341143732877,0.959407255236757,0,1.18922126413945,15.1908050154461,17.7710843373494,0.160834949591139,1.14024159923372,1.22992567755511,8227.83532214718,99.8107467120236,1.18635525100868,24.6349441466077,3.96216000000016,59259,21333.24,"LC08_CU_027009_20180708_20190614_C01_V01","2018-07-08",2018,104.951230769231,3.89248419757784,97.7900000000001,114.89,NA,NA,2.84090909090909,23.0113636363636,45.7386363636364,26.4204545454545,0.284090909090909,0.568181818181818,NA,NA,NA,0.568181818181818,NA,0.568181818181818,NA,NA
"390",110010096033,181200,0,1077,94.6238819303428,0.0116433414043647,97.7628455167548,0.930433005674127,0,1.21169611963121,23.9715515627924,20.593707250342,0.334526805615007,1.15783694334799,1.25776659167062,8588.59982947103,99.9484589217606,1.18917677478104,14.3746328225092,4.80870000000264,25591,9212.76,"LC08_CU_027009_20180708_20190614_C01_V01","2018-07-08",2018,106.027037037037,3.23942466748473,100.67,115.25,NA,NA,0.470588235294118,13.4117647058824,59.5294117647059,25.1764705882353,0.470588235294118,NA,NA,NA,NA,0.470588235294118,NA,0.470588235294118,NA,NA
"391",110010096041,277325,65782,1348,95.3197943621071,0.0155418325123119,98.2847363171283,0.935602404936448,0,1.15734524139359,20.7720336533341,24.9395711500975,0.609521691734112,1.16835188125973,1.14049511426786,6434.24769381486,99.9075307515174,1.19876654452761,15.528530203855,9.46497599999797,147841,53222.76,"LC08_CU_027009_20180708_20190614_C01_V01","2018-07-08",2018,98.5601113585747,6.83054198305044,83.7500000000001,108.05,9.92592592592593,NA,4,12.2962962962963,54.5185185185185,10.962962962963,NA,NA,NA,NA,NA,1.33333333333333,NA,5.33333333333333,0.296296296296296,1.33333333333333
"392",110010096042,205481,0,1029,93.7653522765132,0.00940701176471324,96.6120603307224,0.967466267017228,0,1.17235236267659,14.6233848093287,19.4941373534338,0.104055371032453,1.15172941790693,1.22730564106026,10630.3683360014,99.9322951929587,1.17886681451407,30.737327331282,3.1983840000025,57836,20820.96,"LC08_CU_027009_20180708_20190614_C01_V01","2018-07-08",2018,105.612417582418,2.66303591982496,100.85,109.85,NA,NA,5.76923076923077,9.06593406593407,57.4175824175824,23.9010989010989,NA,NA,NA,NA,NA,NA,NA,3.84615384615385,NA,NA
"393",110010097001,313806,6751,2413,96.5875523481903,0.023735575384606,98.2966504393124,0.87335082602631,0,1.12959735968355,34.4169647586447,23.2931297709924,1.95395916056288,1.17724389683623,1.10849993817819,4213.08514243377,99.9164143888127,1.2209491772617,7.89582725748959,15.4281239999939,164364,59171.04,"LC08_CU_027009_20180708_20190614_C01_V01","2018-07-08",2018,103.62726618705,2.32353576900368,94.73,108.23,NA,NA,9.19540229885057,23.3716475095785,49.8084291187739,7.0242656449553,NA,3.57598978288633,NA,0.127713920817369,NA,0.766283524904214,0.638569604086845,2.93742017879949,2.55427841634738,NA
"394",110010097002,89431,0,858,95.3655659804973,0.0178845576922896,98.3522186798012,0.922632602968691,0,1.14108879647968,19.2349007577444,15.8491446345257,0.287805788547414,1.18149839710692,1.10433706702482,5591.41588629346,99.9237126509854,1.23608855500353,12.9253411433155,3.71998799999624,57284,20622.24,"LC08_CU_027009_20180708_20190614_C01_V01","2018-07-08",2018,103.466923076923,1.84916400392632,97.6100000000001,108.59,NA,NA,2.67857142857143,30.8035714285714,58.4821428571429,4.91071428571429,1.78571428571429,1.33928571428571,NA,NA,NA,NA,NA,NA,NA,NA
